Species
Xiphorhynchus_lachrymosus
Amazilia_candida
Quiscalus_lugubris
Microcerculus_marginatus
Tangara_cabanisi
Neomorphus_pucheranii
Cyclarhis_nigrirostris
Mimus_triurus
Parkesia_motacilla
Zimmerius_chrysops
Thamnophilus_torquatus
Junco_hyemalis
Tangara_inornata
Poospiza_ornata
Forpus_cyanopygius
Theristicus_branickii
Hylophilus_aurantiifrons
Lophornis_chalybeus
Eubucco_aurantiicollis
Phaethornis_koepckeae
Campylorhynchus_gularis
Cichlopsis_leucogenys
Catharus_bicknelli
Iodopleura_pipra
Conirostrum_ferrugineiventre
Piculus_flavigula
Clytolaema_rubricauda
Sporophila_telasco
Doryfera_ludovicae
Ortalis_motmot
Psittacara_acuticaudatus
Tangara_punctata
Momotus_lessonii
Galbula_leucogastra
Aulacorhynchus_albivitta
Heliodoxa_branickii
Hemispingus_trifasciatus
Tarphonomus_certhioides
Cyphorhinus_thoracicus
Lepidocolaptes_albolineatus
Zenaida_aurita
Cypseloides_fumigatus
Leptasthenura_striolata
Glaucidium_griseiceps
Juliamyia_julie
Atlapetes_schistaceus
Galbula_tombacea
Macropsalis_forcipata
Philydor_lichtensteini
Cotinga_cotinga
Vireo_vicinior
Phaethornis_yaruqui
Fluvicola_nengeta
Atticora_melanoleuca
Mitrospingus_cassinii
Melanoptila_glabrirostris
Hypocnemis_subflava
Drymophila_caudata
Atlapetes_rufinucha
Leptopogon_rufipectus
Sericossypha_albocristata
Trogon_mexicanus
Myiopsitta_luchsi
Turdus_obsoletus
Ictinia_mississippiensis
Nyctiphrynus_mcleodii
Aburria_aburri
Phylloscartes_poecilotis
Chaetura_spinicaudus
Pipreola_intermedia
Microbates_collaris
Euscarthmus_rufomarginatus
Tangara_seledon
Amazona_aestiva
Myrmotherula_pacifica
Ornithion_brunneicapillus
Thryothorus_leucopogon
Delothraupis_castaneoventris
Syndactyla_subalaris
Heliodoxa_leadbeateri
Amazilia_amabilis
Thamnophilus_unicolor
Myiarchus_stolidus
Mellisuga_minima
Haematopus_leucopodus
Atlapetes_melanocephalus
Aulacorhynchus_coeruleicinctis
Knipolegus_hudsoni
Ocyalus_latirostris
Paroaria_nigrogenis
Myrmeciza_hyperythra
Procnias_nudicollis
Catamenia_analis
Tangara_cyanoptera
Alectrurus_tricolor
Myiarchus_cephalotes
Thamnophilus_insignis
Odontophorus_gujanensis
Streptoprocne_zonaris
Anas_andium
Manacus_vitellinus
Cryptoleucopteryx_plumbea
Tachycineta_thalassina
Lophotriccus_pileatus
Elaenia_ruficeps
Basileuterus_belli
Limosa_fedoa
Phoenicircus_carnifex
Falco_femoralis
Metopothrix_aurantiaca
Xiphorhynchus_flavigaster
Oryzoborus_maximiliani
Pionopsitta_pileata
Oreoscoptes_montanus
Odontophorus_guttatus
Psilorhinus_morio
Psarocolius_wagleri
Nystalus_striolatus
Microrhopias_quixensis
Habia_fuscicauda
Ortalis_poliocephala
Hemitriccus_minor
Polioptila_caerulea
Xolmis_rubetra
Pionus_tumultuosus
Thripophaga_fusciceps
Phaeothlypis_fulvicauda
Psophia_viridis
Thraupis_abbas
Turdus_assimilis
Patagioenas_araucana
Turdus_albicollis
Thamnophilus_atrinucha
Basileuterus_flaveolus
Geositta_maritima
Pachyramphus_homochrous
Cinclus_mexicanus
Xenops_tenuirostris
Quiscalus_niger
Xolmis_dominicanus
Laterallus_spilonota
Aulacorhynchus_derbianus
Archilochus_colubris
Colaptes_melanolaimus
Mimus_dorsalis
Protonotaria_citrea
Gymnopithys_salvini
Coereba_flaveola
Calonectris_borealis
Rhinocrypta_lanceolata
Chionis_albus
Phaethornis_bourcieri
Drymornis_bridgesii
Chrysolampis_mosquitus
Veniliornis_lignarius
Pipilo_erythrophthalmus
Muscisaxicola_capistratus
Leptotila_battyi
Sitta_pusilla
Hemitriccus_obsoletus
Charadrius_montanus
Campylorhamphus_trochilirostris
Oxypogon_cyanolaemus
Dysithamnus_stictothorax
Colibri_thalassinus
Conirostrum_leucogenys
Perissocephalus_tricolor
Patagioenas_leucocephala
Polioptila_melanura
Sporophila_intermedia
Thamnomanes_ardesiacus
Myioborus_ornatus
Crax_alector
Tangara_xanthocephala
Creurgops_verticalis
Asthenes_hudsoni
Rhea_pennata
Myrmotherula_longipennis
Lanio_leucothorax
Snowornis_cryptolophus
Iridosornis_analis
Trogon_melanocephalus
Selenidera_nattereri
Nomonyx_dominicus
Ergaticus_ruber
Ochthoeca_diadema
Aramides_wolfi
Pteroglossus_pluricinctus
Cacicus_melanicterus
Pyrrhura_orcesi
Neocrex_erythrops
Galbula_galbula
Terenura_callinota
Zenaida_meloda
Euphonia_mesochrysa
Lophornis_verreauxii
Amaurolimnas_concolor
Myioborus_flavivertex
Grallaria_bangsi
Andigena_nigrirostris
Nyctibius_grandis
Nystalus_chacuru
Nothocercus_nigrocapillus
Asthenes_anthoides
Caryothraustes_canadensis
Empidonax_difficilis
Phlegopsis_erythroptera
Lophostrix_cristata
Branta_canadensis
Dendrexetastes_rufigula
Vireolanius_pulchellus
Eubucco_tucinkae
Celeus_grammicus
Empidonax_minimus
Amazona_albifrons
Thripadectes_melanorhynchus
Pipra_pipra
Brotogeris_chiriri
Coccyzus_minor
Glaucidium_bolivianum
Colaptes_rupicola
Vireolanius_melitophrys
Threnetes_leucurus
Heterospingus_xanthopygius
Campephilus_haematogaster
Myrmeciza_fortis
Phyllomyias_griseocapilla
Chlorophonia_pyrrhophrys
Sclateria_naevia
Epinecrophylla_haematonota
Carpodectes_hopkei
Chalybura_buffonii
Cnipodectes_superrufus
Nothoprocta_pentlandii
Tinamus_guttatus
Tangara_peruviana
Ramphocelus_dimidiatus
Phlegopsis_nigromaculata
Cyanocompsa_cyanoides
Neopelma_pallescens
Cygnus_melancoryphus
Chlorothraupis_carmioli
Momotus_aequatorialis
Pelecanus_erythrorhynchos
Dysithamnus_puncticeps
Amazonetta_brasiliensis
Glaucidium_peruanum
Diopsittaca_nobilis
Myiarchus_crinitus
Topaza_pella
Chamaeza_campanisona
Pseudocolopteryx_flaviventris
Hemispingus_melanotis
Hylopezus_perspicillatus
Penelope_marail
Catharus_frantzii
Passerina_amoena
Pteroglossus_bailloni
Philydor_erythrocercum
Myiarchus_nuttingi
Haliaeetus_leucocephalus
Eugralla_paradoxa
Vireo_pallens
Aramides_saracura
Tangara_labradorides
Megascops_sanctaecatarinae
Phaethornis_pretrei
Conopias_cinchoneti
Ortalis_squamata
Hylatomus_galeatus
Incaspiza_watkinsi
Psarocolius_atrovirens
Hemitriccus_josephinae
Polytmus_guainumbi
Sapayoa_aenigma
Herpsilochmus_sticturus
Pseudastur_polionotus
Lampropsar_tanagrinus
Xiphorhynchus_susurrans
Monasa_morphoeus
Hymenops_perspicillatus
Coryphistera_alaudina
Chaetura_brachyura
Haematopus_palliatus
Recurvirostra_americana
Crypturellus_variegatus
Odontophorus_atrifrons
Saltator_atricollis
Galbula_albirostris
Discosura_langsdorffi
Pyrrhura_lepida
Empidonax_traillii
Atlapetes_pileatus
Discosura_longicaudus
Pachyramphus_surinamus
Notiochelidon_flavipes
Tangara_cyanicollis
Dendroica_townsendi
Gallinago_jamesoni
Acrobatornis_fonsecai
Picumnus_cirratus
Myrmotherula_sunensis
Dacnis_albiventris
Basileuterus_culicivorus
Capito_aurovirens
Iridophanes_pulcherrimus
Ciccaba_nigrolineata
Xenerpestes_minlosi
Leptotila_pallida
Chlorospingus_canigularis
Tangara_arthus
Sporophila_frontalis
Zentrygon_linearis
Helicolestes_hamatus
Euphonia_chrysopasta
Jacana_spinosa
Eupsittula_aurea
Aratinga_jandaya
Ramphastos_vitellinus
Ortalis_columbiana
Colaptes_aeruginosus
Callipepla_douglasii
Thamnophilus_cryptoleucus
Turdus_ignobilis
Myrmotherula_guttata
Mionectes_rufiventris
Cinnycerthia_olivascens
Ortalis_cinereiceps
Sporophila_torqueola
Lepidothrix_serena
Vireo_plumbeus
Eupetomena_macroura
Ortalis_canicollis
Galbula_cyanicollis
Loddigesia_mirabilis
Notharchus_macrorhynchos
Embernagra_longicauda
Basileuterus_basilicus
Campylopterus_phainopeplus
Calliphlox_amethystina
Heliomaster_constantii
Psarocolius_bifasciatus
Buteogallus_schistaceus
Hydropsalis_climacocerca
Rhynchocyclus_pacificus
Polytmus_milleri
Buteo_lagopus
Phyllomyias_reiseri
Carduelis_notata
Eubucco_versicolor
Pyrrhura_rupicola
Agelasticus_cyanopus
Streptoprocne_semicollaris
Tyranneutes_virescens
Tolmomyias_poliocephalus
Ortalis_ruficauda
Phrygilus_plebejus
Platyrinchus_saturatus
Pyrilia_caica
Tangara_nigroviridis
Hylopezus_macularius
Brotogeris_jugularis
Arremon_castaneiceps
Tachycineta_leucorrhoa
Eubucco_richardsoni
Todirostrum_pictum
Phyllomyias_nigrocapillus
Dromococcyx_pavoninus
Automolus_lammi
Amazilia_rutila
Anas_fulvigula
Thlypopsis_sordida
Ciccaba_albitarsis
Crypturellus_cinnamomeus
Megastictus_margaritatus
Herpsilochmus_axillaris
Phyllomyias_burmeisteri
Pachyramphus_major
Catharus_dryas
Ortalis_araucuan
Nyctanassa_violacea
Pteroptochos_tarnii
Eudromia_formosa
Calcarius_lapponicus
Lepidocolaptes_lacrymiger
Sporophila_peruviana
Turdus_nigrescens
Pyrilia_barrabandi
Momotus_mexicanus
Sporophila_ruficollis
Ampelion_rufaxilla
Hypocnemis_cantator
Aulacorhynchus_whitelianus
Oncostoma_cinereigulare
Trogon_surrucura
Circus_cinereus
Gymnopithys_rufigula
Tyrannus_caudifasciatus
Atthis_heloisa
Hemispingus_xanthophthalmus
Lophornis_stictolophus
Myrmotherula_gutturalis
Grus_americana
Hydropsalis_cayennensis
Attila_torridus
Chloephaga_rubidiceps
Oceanites_pincoyae
Arenaria_melanocephala
Campylorhamphus_pusillus
Sporophila_hypochroma
Conopias_albovittatus
Xolmis_irupero
Amazilia_tobaci
Conopias_parvus
Mimus_gundlachii
Conirostrum_tamarugense
Grallaria_erythrotis
Myiornis_atricapillus
Muscisaxicola_fluviatilis
Cyanolyca_armillata
Schistes_geoffroyi
Carduelis_olivacea
Campephilus_splendens
Hypnelus_ruficollis
Eupsittula_astec
Melanerpes_chrysogenys
Hypocnemis_flavescens
Eucometis_penicillata
Coeligena_violifer
Amazona_guatemalae
Iodopleura_fusca
Chordeiles_gundlachii
Heliangelus_spencei
Sarkidiornis_sylvicola
Premnoplex_brunnescens
Saltator_maxillosus
Myiotriccus_ornatus
Pionus_senilis
Colaptes_auricularis
Egretta_tricolor
Melanodera_xanthogramma
Porphyrio_flavirostris
Hylophilus_decurtatus
Zimmerius_vilissimus
Myrmotherula_cherriei
Psittacara_rubritorquis
Geotrygon_saphirina
Contopus_ochraceus
Chlorostilbon_auriceps
Ramphotrigon_megacephalum
Lophornis_magnificus
Vireolanius_leucotis
Elvira_chionura
Dendroplex_picus
Ixobrychus_exilis
Netta_erythrophthalma
Syndactyla_roraimae
Buteo_albonotatus
Anisognathus_melanogenys
Arremonops_rufivirgatus
Icterus_northropi
Thaumastura_cora
Caryothraustes_poliogaster
Chlorostilbon_russatus
Glaucidium_palmarum
Formicivora_grantsaui
Xipholena_punicea
Synallaxis_castanea
Chlorospingus_tacarcunae
Tachyphonus_coronatus
Hylophilus_flavipes
Euphonia_hirundinacea
Turdus_leucomelas
Trogon_citreolus
Setopagis_whitelyi
Phalcoboenus_albogularis
Eupsittula_canicularis
Masius_chrysopterus
Incaspiza_ortizi
Sicalis_lutea
Selasphorus_flammula
Sclerurus_caudacutus
Antrostomus_saturatus
Ochthoeca_cinnamomeiventris
Capito_niger
Charadrius_nivosus
Catamenia_inornata
Ochthornis_littoralis
Leptotila_conoveri
Amazilia_brevirostris
Pseudoseisura_unirufa
Ortalis_wagleri
Amazona_bodini
Ampelion_rubrocristatus
Basileuterus_luteoviridis
Tachyphonus_cristatus
Contopus_lugubris
Psophia_crepitans
Phylloscartes_virescens
Peucaea_cassinii
Synallaxis_rutilans
Discosura_conversii
Poospiza_hispaniolensis
Anas_rubripes
Sayornis_nigricans
Herpsilochmus_stictocephalus
Bolborhynchus_orbygnesius
Phaethornis_syrmatophorus
Thamnomanes_caesius
Phaethornis_longuemareus
Zimmerius_bolivianus
Leucopternis_semiplumbeus
Cyanocorax_cayanus
Margarornis_rubiginosus
Dives_dives
Colinus_cristatus
Cranioleuca_hellmayri
Parula_gutturalis
Turdus_hauxwelli
Xiphorhynchus_pardalotus
Piculus_simplex
Lepidopyga_coeruleogularis
Amazona_autumnalis
Odontorchilus_branickii
Diglossa_glauca
Antigone_canadensis
Amazona_brasiliensis
Cyanoloxia_glaucocaerulea
Hylomanes_momotula
Carduelis_spinescens
Eupsittula_pertinax
Zimmerius_gracilipes
Brachygalba_goeringi
Certhiaxis_mustelinus
Campylorhynchus_chiapensis
Onychorhynchus_occidentalis
Compsospiza_garleppi
Pipreola_frontalis
Chloephaga_picta
Myioborus_brunniceps
Formicivora_melanogaster
Pyrrhura_melanura
Euphonia_gouldi
Myiarchus_semirufus
Hylocharis_eliciae
Vireo_carmioli
Celeus_loricatus
Grallaricula_flavirostris
Chaetocercus_heliodor
Pionus_fuscus
Cyanicterus_cyanicterus
Synallaxis_hypospodia
Gallinago_andina
Diglossa_caerulescens
Galbula_cyanescens
Chlorospingus_pileatus
Thamnistes_anabatinus
Thryothorus_maculipectus
Carpodectes_antoniae
Euphonia_xanthogaster
Icterus_leucopteryx
Oxypogon_stuebelii
Automolus_melanopezus
Geositta_antarctica
Pyrrhura_calliptera
Thryothorus_felix
Phacellodomus_rufifrons
Hylophilus_brunneiceps
Heterocercus_flavivertex
Dryobates_nuttallii
Pipra_filicauda
Progne_murphyi
Basileuterus_melanogenys
Podiceps_juninensis
Cyanocorax_affinis
Thamnophilus_pelzelni
Ortalis_erythroptera
Polystictus_pectoralis
Serpophaga_nigricans
Dolospingus_fringilloides
Selasphorus_rufus
Corapipo_altera
Capito_auratus
Chloephaga_poliocephala
Agelasticus_thilius
Pandion_haliaetus
Cymbilaimus_sanctaemariae
Tersina_viridis
Myrtis_fanny
Myiozetetes_cayanensis
Philydor_fuscipenne
Pseudocolaptes_lawrencii
Tilmatura_dupontii
Selenidera_piperivora
Haplophaedia_aureliae
Lanio_versicolor
Chaetocercus_astreans
Sporophila_simplex
Geococcyx_velox
Thryothorus_rufalbus
Anodorhynchus_leari
Phaethornis_superciliosus
Sublegatus_modestus
Nyctibius_maculosus
Phaethornis_nattereri
Muscigralla_brevicauda
Chamaeza_turdina
Schistocichla_schistacea
Myornis_senilis
Pyrrhura_picta
Geothlypis_nelsoni
Ochthoeca_fumicolor
Grallaricula_ochraceifrons
Selenidera_maculirostris
Myiarchus_panamensis
Synallaxis_gujanensis
Tiaris_bicolor
Malacoptila_rufa
Pithys_albifrons
Terenura_sharpei
Picumnus_dorbignyanus
Formicarius_colma
Thripadectes_scrutator
Zonotrichia_albicollis
Streptoprocne_phelpsi
Haematoderus_militaris
Pseudoleistes_virescens
Phacellodomus_maculipectus
Cinnycerthia_fulva
Scytalopus_rodriguezi
Lophotriccus_galeatus
Synallaxis_fuscorufa
Rupicola_rupicola
Pachyramphus_albogriseus
Metallura_baroni
Lipaugus_unirufus
Picumnus_spilogaster
Cranioleuca_gutturata
Phytotoma_rara
Numenius_americanus
Rhopornis_ardesiacus
Momotus_subrufescens
Campylorhynchus_yucatanicus
Zimmerius_viridiflavus
Chlorospingus_flavigularis
Cacicus_solitarius
Myrmeciza_exsul
Tyrannus_cubensis
Neopelma_sulphureiventer
Premnoplex_tatei
Phylloscartes_flaviventris
Nothoprocta_perdicaria
Rhegmatorhina_berlepschi
Coccyzus_bahamensis
Bangsia_arcaei
Thamnophilus_murinus
Gallinula_melanops
Myioborus_albifacies
Ammodramus_maritimus
Odontophorus_melanotis
Myrmeciza_ferruginea
Periporphyrus_erythromelas
Atlapetes_melanopsis
Eleoscytalopus_psychopompus
Heterospingus_rubrifrons
Micrastur_buckleyi
Pyriglena_atra
Glaucis_hirsutus
Heteronetta_atricapilla
Chlorornis_riefferii
Mimus_gilvus
Hydropsalis_maculicaudus
Phainopepla_nitens
Molothrus_bonariensis
Xenopipo_holochlora
Thryorchilus_browni
Microbates_cinereiventris
Forpus_xanthops
Hylexetastes_perrotii
Creurgops_dentatus
Myrmotherula_minor
Tangara_fucosa
Anthracothorax_viridigula
Paroaria_gularis
Neocrex_colombiana
Thryothorus_nigricapillus
Aulacorhynchus_atrogularis
Icterus_pustulatus
Toxostoma_crissale
Veniliornis_kirkii
Patagioenas_flavirostris
Vireo_masteri
Colaptes_pitius
Catharus_guttatus
Buteogallus_meridionalis
Dendrortyx_macroura
Automolus_rufipectus
Thripadectes_holostictus
Mionectes_olivaceus
Synallaxis_tithys
Monasa_atra
Harpia_harpyja
Thamnophilus_sticturus
Tangara_cyanotis
Tachornis_phoenicobia
Iridosornis_jelskii
Laterallus_ruber
Cyphos_macrodactylus
Diglossa_venezuelensis
Agelaius_tricolor
Cercomacra_nigricans
Atlapetes_pallidinucha
Sturnella_militaris
Myiornis_albiventris
Ptilogonys_cinereus
Pseudastur_occidentalis
Pipra_erythrocephala
Accipiter_collaris
Lampornis_cinereicauda
Zimmerius_villarejoi
Stephanoxis_loddigesii
Dacnis_berlepschi
Parula_superciliosa
Myiarchus_sagrae
Chlorostilbon_ricordii
Contopus_caribaeus
Morococcyx_erythropygus
Metallura_iracunda
Notharchus_subtectus
Nyctibius_bracteatus
Chloephaga_hybrida
Limnornis_curvirostris
Saltator_atriceps
Penelope_purpurascens
Euphonia_chalybea
Eulidia_yarrellii
Myrmotherula_urosticta
Philydor_erythropterum
Alipiopsitta_xanthops
Thamnophilus_nigriceps
Cacicus_chrysonotus
Coeligena_phalerata
Heliobletus_contaminatus
Grallaria_przewalskii
Heliodoxa_schreibersii
Euphonia_finschi
Satrapa_icterophrys
Picumnus_pumilus
Ara_ambiguus
Dendroica_graciae
Catharus_fuscescens
Roraimia_adusta
Heliothryx_barroti
Coccycua_pumila
Odontophorus_erythrops
Thryothorus_coraya
Pteroglossus_aracari
Aglaiocercus_kingii
Selenidera_spectabilis
Scytalopus_iraiensis
Thlypopsis_ornata
Lampornis_calolaemus
Primolius_auricollis
Lepidothrix_coeruleocapilla
Melozone_crissalis
Bangsia_aureocincta
Pseudocolopteryx_acutipennis
Serpophaga_munda
Elaenia_albiceps
Heterocercus_linteatus
Myrmeciza_goeldii
Thamnophilus_palliatus
Hemitriccus_mirandae
Nephelomyias_ochraceiventris
Herpsilochmus_pileatus
Carduelis_yarrellii
Asthenes_berlepschi
Buteogallus_coronatus
Diglossa_mystacalis
Lipaugus_uropygialis
Sclerurus_mexicanus
Pachyramphus_versicolor
Cotinga_maculata
Cacicus_uropygialis
Buteogallus_lacernulatus
Pteroglossus_azara
Cercomacra_tyrannina
Touit_melanonotus
Catharus_fuscater
Hylophilus_ochraceiceps
Gallinago_imperialis
Rhodopis_vesper
Megascops_koepckeae
Rhodothraupis_celaeno
Capito_dayi
Geospiza_scandens
Myrmothera_simplex
Gallinago_stricklandii
Cypseloides_cryptus
Furnarius_minor
Cyanocompsa_parellina
Polioptila_dumicola
Xiphorhynchus_erythropygius
Phoenicopterus_ruber
Chamaeza_mollissima
Pyrilia_pyrilia
Oporornis_tolmiei
Psittacara_wagleri
Sitta_carolinensis
Sublegatus_arenarum
Touit_dilectissimus
Furnarius_torridus
Phleocryptes_melanops
Leptotrygon_veraguensis
Amblycercus_holosericeus
Pionites_melanocephalus
Claravis_geoffroyi
Thraupis_episcopus
Herpsilochmus_atricapillus
Chrysothlypis_chrysomelas
Eriocnemis_vestita
Chlorostilbon_olivaresi
Chaetocercus_berlepschi
Lepidothrix_nattereri
Sturnella_defilippii
Conopias_trivirgatus
Empidonomus_varius
Crypturellus_parvirostris
Phaenostictus_mcleannani
Scytalopus_unicolor
Cyanocorax_dickeyi
Hylexetastes_stresemanni
Inezia_subflava
Chordeiles_pusillus
Scytalopus_vicinior
Thamnophilus_divisorius
Basileuterus_griseiceps
Knipolegus_orenocensis
Pauxi_unicornis
Tyrannus_couchii
Porphyrospiza_caerulescens
Myrmornis_torquata
Myrmochanes_hemileucus
Quiscalus_nicaraguensis
Piprites_griseiceps
Cinclodes_albiventris
Attila_phoenicurus
Geothlypis_beldingi
Tangara_lavinia
Lesbia_nuna
Burhinus_superciliaris
Pteroglossus_viridis
Geothlypis_poliocephala
Toxostoma_cinereum
Grallaria_eludens
Conopophaga_roberti
Micrastur_gilvicollis
Conirostrum_margaritae
Thamnophilus_bridgesi
Leucopternis_melanops
Rhegmatorhina_hoffmannsi
Pyrrhura_molinae
Thryothorus_rutilus
Knipolegus_aterrimus
Crypturellus_atrocapillus
Thripadectes_ignobilis
Fulica_americana
Synallaxis_cabanisi
Ara_severus
Eupherusa_eximia
Phyllomyias_virescens
Phyllomyias_cinereiceps
Spindalis_zena
Grallaricula_cumanensis
Chlorostilbon_canivetii
Zebrilus_undulatus
Leptasthenura_xenothorax
Sturnella_bellicosa
Morphnarchus_princeps
Bombycilla_cedrorum
Cyanolyca_argentigula
Lathrotriccus_griseipectus
Rhynchortyx_cinctus
Columbina_minuta
Odontophorus_speciosus
Myrmotherula_schisticolor
Myioborus_torquatus
Arremon_aurantiirostris
Grallaria_gigantea
Crypturellus_duidae
Pheucticus_chrysogaster
Sialia_mexicana
Poospiza_melanoleuca
Tangara_chrysotis
Piranga_rubriceps
Boissonneaua_matthewsii
Melanerpes_pygmaeus
Cnemoscopus_rubrirostris
Campephilus_magellanicus
Melanerpes_cactorum
Chelidoptera_tenebrosa
Chiroxiphia_lanceolata
Heliangelus_amethysticollis
Tangara_xanthogastra
Rallus_semiplumbeus
Campylorhynchus_nuchalis
Pipilo_chlorurus
Calypte_anna
Touit_batavicus
Dendrocincla_anabatina
Hemitriccus_margaritaceiventer
Zentrygon_lawrencii
Myrmeciza_loricata
Euphonia_laniirostris
Grallaria_alleni
Camarhynchus_pallidus
Calidris_melanotos
Hylopezus_dives
Turdus_rufopalliatus
Amazilia_franciae
Empidonax_albigularis
Oxypogon_lindenii
Atlapetes_tricolor
Hemitriccus_granadensis
Chlorospingus_flavovirens
Emberizoides_herbicola
Amazona_pretrei
Tyrannulus_elatus
Asthenes_moreirae
Nannopsittaca_dachilleae
Euphonia_elegantissima
Veniliornis_affinis
Leucochloris_albicollis
Poecilotriccus_calopterus
Cyanolyca_mirabilis
Eremophila_alpestris
Geothlypis_rostrata
Myiophobus_fasciatus
Thamnomanes_schistogynus
Thamnophilus_praecox
Heliodoxa_gularis
Eubucco_bourcierii
Thamnophilus_punctatus
Cyphorhinus_phaeocephalus
Aramides_axillaris
Myrmotherula_longicauda
Lampornis_castaneoventris
Carduelis_atriceps
Veniliornis_cassini
Lampornis_amethystinus
Atlapetes_terborghi
Mitu_tomentosum
Phrygilus_carbonarius
Aphelocoma_wollweberi
Puffinus_elegans
Uropsalis_segmentata
Amazona_dufresniana
Henicorhina_leucoptera
Threnetes_niger
Thryothorus_modestus
Elaenia_mesoleuca
Fluvicola_pica
Gymnocichla_nudiceps
Myiophobus_roraimae
Buteo_platypterus
Arremonops_conirostris
Pseudasthenes_cactorum
Pyrrhura_albipectus
Syndactyla_rufosuperciliata
Sappho_sparganurus
Phaethornis_stuarti
Rhynchopsitta_terrisi
Phelpsia_inornatus
Taphrospilus_hypostictus
Rupicola_peruvianus
Aegolius_harrisii
Stigmatura_budytoides
Catamenia_homochroa
Pyrrhura_hoffmanni
Pipile_grayi
Eutoxeres_aquila
Aulacorhynchus_prasinus
Pyroderus_scutatus
Phylloscartes_lanyoni
Aegolius_acadicus
Sporophila_lineola
Vireolanius_eximius
Poecilotriccus_albifacies
Micrathene_whitneyi
Cinclodes_aricomae
Hylorchilus_sumichrasti
Capito_squamatus
Amazilia_violiceps
Lepidothrix_isidorei
Andigena_hypoglauca
Euptilotis_neoxenus
Sphyrapicus_thyroideus
Sicalis_lebruni
Icterus_nigrogularis
Procnias_albus
Pseudotriccus_pelzelni
Galbula_chalcocephala
Sicalis_auriventris
Coeligena_wilsoni
Picumnus_steindachneri
Cephalopterus_ornatus
Geotrygon_chrysia
Amazona_mercenarius
Sitta_canadensis
Pteroglossus_humboldti
Metallura_odomae
Metallura_phoebe
Chalcostigma_ruficeps
Agelaius_humeralis
Calocitta_formosa
Serpophaga_hypoleuca
Elvira_cupreiceps
Atlapetes_fuscoolivaceus
Penelopina_nigra
Ramphastos_sulfuratus
Synallaxis_cherriei
Falco_deiroleucus
Grallaria_watkinsi
