Species
Trogon_citreolus
Phaethornis_subochraceus
Ilicura_militaris
Cotinga_cayana
Simoxenops_striatus
Geranospiza_caerulescens
Phylloscartes_parkeri
Tangara_rufigula
Volatinia_jacarina
Cathartes_melambrotus
Piezorhina_cinerea
Myrmotherula_axillaris
Amazona_diadema
Colaptes_auricularis
Grus_americana
Aramides_saracura
Cinclodes_fuscus
Synallaxis_ruficapilla
Ictinia_plumbea
Pitangus_lictor
Legatus_leucophaius
Capito_aurovirens
Melanerpes_cactorum
Scytalopus_magellanicus
Phrygilus_carbonarius
Heterocercus_aurantiivertex
Leptopogon_rufipectus
Gallinago_stricklandii
Sporophila_albogularis
Formicivora_iheringi
Dacnis_albiventris
Baryphthengus_ruficapillus
Calliphlox_evelynae
Cyanoloxia_glaucocaerulea
Anhinga_anhinga
Ammodramus_bairdii
Leptotila_verreauxi
Glaucidium_hoskinsii
Porphyrospiza_caerulescens
Sporophila_ruficollis
Grallaria_rufocinerea
Zimmerius_villarejoi
Muscipipra_vetula
Glyphorynchus_spirurus
Anabacerthia_amaurotis
Molothrus_oryzivorus
Glaucidium_minutissimum
Cyanolyca_armillata
Sicalis_uropygialis
Oreotrochilus_estella
Asthenes_pudibunda
Scytalopus_superciliaris
Coeligena_bonapartei
Chlorostilbon_auriceps
Xipholena_atropurpurea
Euphonia_imitans
Sicalis_auriventris
Phylloscartes_eximius
Tolmomyias_sulphurescens
Pionus_menstruus
Automolus_infuscatus
Phylloscartes_paulista
Megascops_atricapilla
Platyrinchus_leucoryphus
Calcarius_ornatus
Hylexetastes_brigidai
Chloroceryle_americana
Sarcoramphus_papa
Wilsonia_canadensis
Rhynchospiza_strigiceps
Pipreola_jucunda
Phylloscartes_flaviventris
Basilinna_xantusii
Cercomacra_cinerascens
Patagioenas_cayennensis
Agamia_agami
Cinclodes_olrogi
Dendroica_pityophila
Creurgops_verticalis
Myrmotherula_menetriesii
Cochlearius_cochlearius
Vermivora_crissalis
Piculus_aurulentus
Aglaeactis_cupripennis
Phyllomyias_cinereiceps
Agriornis_murinus
Cinclodes_albidiventris
Sporophila_hypochroma
Daptrius_ater
Cyanerpes_caeruleus
Atticora_fasciata
Ramphastos_dicolorus
Myrmothera_campanisona
Hypoedaleus_guttatus
Calliphlox_bryantae
Actitis_macularius
Cymbilaimus_lineatus
Donacospiza_albifrons
Philydor_atricapillus
Thryothorus_griseus
Tangara_desmaresti
Picumnus_pumilus
Campylopterus_rufus
Tyto_alba
Cyanocompsa_cyanoides
Campephilus_melanoleucos
Anas_rubripes
Automolus_leucophthalmus
Hemispingus_reyi
Hylatomus_galeatus
Dacnis_berlepschi
Melanoptila_glabrirostris
Dacnis_cayana
Mycteria_americana
Ramphotrigon_ruficauda
Myrmeciza_squamosa
Basileuterus_leucophrys
Scolopax_minor
Embernagra_longicauda
Coeligena_inca
Scytalopus_schulenbergi
Nothocercus_julius
Diglossa_lafresnayii
Ramphocaenus_melanurus
Dendroica_castanea
Tachyphonus_surinamus
Cinclodes_taczanowskii
Thryothorus_sinaloa
Vireo_hypochryseus
Metallura_aeneocauda
Tyrannulus_elatus
Phacellodomus_sibilatrix
Pyrrhura_lepida
Campylorhynchus_gularis
Cacicus_sclateri
Systellura_decussata
Amaurospiza_moesta
Trogon_melanurus
Hylophilus_poicilotis
Thraupis_episcopus
Heliomaster_longirostris
Coccyzus_erythropthalmus
Eupsittula_cactorum
Aratinga_nenday
Saltator_maxillosus
Drymornis_bridgesii
Campephilus_pollens
Anisognathus_lacrymosus
Micrastur_mirandollei
Mionectes_oleagineus
Coeligena_torquata
Thryothorus_atrogularis
Touit_melanonotus
Porphyrio_martinicus
Stelgidopteryx_ruficollis
Turdus_migratorius
Columbina_talpacoti
Taoniscus_nanus
Thlypopsis_ornata
Chaetocercus_heliodor
Vireo_magister
Dendroica_dominica
Polioptila_nigriceps
Harpagus_bidentatus
Pseudotriccus_simplex
Attila_citriniventris
Pseudoseisura_cristata
Sporophila_ardesiaca
Chloephaga_poliocephala
Pulsatrix_perspicillata
Attila_cinnamomeus
Selenidera_maculirostris
Dendroica_striata
Myiopagis_gaimardii
Galbula_chalcocephala
Dendroica_fusca
Coeligena_wilsoni
Thraupis_palmarum
Synallaxis_subpudica
Vireo_crassirostris
Myrmeciza_griseiceps
Saltator_fuliginosus
Pionopsitta_pileata
Calidris_minutilla
Pachyramphus_minor
Agriornis_albicauda
Myrmotherula_gularis
Xenotriccus_mexicanus
Nyctipolus_hirundinaceus
Gallinago_delicata
Bucco_capensis
Pyrilia_aurantiocephala
Paroaria_dominicana
Vireo_nelsoni
Lepidocolaptes_leucogaster
Xenopipo_uniformis
Xanthopsar_flavus
Pluvialis_dominica
Phylloscartes_roquettei
Chalcostigma_heteropogon
Dendrocincla_tyrannina
Gallinago_nobilis
Schistocichla_brunneiceps
Scytalopus_vicinior
Cinclus_schulzi
Triclaria_malachitacea
Tangara_parzudakii
Colaptes_auratus
Opisthocomus_hoazin
Spiziapteryx_circumcincta
Terenura_maculata
Trogon_aurantius
Campephilus_magellanicus
Tangara_labradorides
Capito_hypoleucus
Toxostoma_ocellatum
Saltatricula_multicolor
Laniocera_hypopyrra
Emberizoides_ypiranganus
Thripadectes_rufobrunneus
Tyrannus_melancholicus
Crypturellus_cinereus
Myrmotherula_longipennis
Platyrinchus_platyrhynchos
Chelidoptera_tenebrosa
Elanoides_forficatus
Numenius_tahitiensis
Hylopezus_ochroleucus
Phaethornis_eurynome
Phrygilus_unicolor
Gallinago_imperialis
Tangara_meyerdeschauenseei
Scytalopus_simonsi
Drymotoxeres_pucherani
Sublegatus_obscurior
Pseudastur_albicollis
Scytalopus_bolivianus
Diglossa_albilatera
Xenodacnis_parina
Limnoctites_rectirostris
Atlapetes_fuscoolivaceus
Taraba_major
Herpsilochmus_sellowi
Polytmus_milleri
Aratinga_maculata
Rhodospingus_cruentus
Chloroceryle_amazona
Tachornis_squamata
Panyptila_cayennensis
Anairetes_nigrocristatus
Upucerthia_dumetaria
Schiffornis_turdina
Phalcoboenus_albogularis
Eleoscytalopus_indigoticus
Neomorphus_pucheranii
Antrostomus_carolinensis
Selenidera_reinwardtii
Momotus_mexicanus
Conirostrum_albifrons
Atlapetes_citrinellus
Procnias_nudicollis
Aramides_cajaneus
Sclerurus_rufigularis
Hemitriccus_spodiops
Catharus_bicknelli
Setopagis_whitelyi
Thryothorus_leucotis
Micrastur_semitorquatus
Rallus_antarcticus
Tangara_cyanoventris
Dendroica_caerulescens
Chloroceryle_aenea
Ortalis_poliocephala
Amazilia_violiceps
Geositta_crassirostris
Chlorornis_riefferii
Chaetura_fumosa
Melanerpes_cruentatus
Myrmotherula_brachyura
Geositta_peruviana
Elaenia_parvirostris
Xiphorhynchus_obsoletus
Ornithion_inerme
Tyrannopsis_sulphurea
Amazona_ochrocephala
Leptasthenura_pileata
Herpsilochmus_dugandi
Myrmotherula_ambigua
Spatula_puna
Polioxolmis_rufipennis
Mecocerculus_minor
Myiophobus_phoenicomitra
Spizella_pusilla
Campephilus_rubricollis
Patagioenas_subvinacea
Pheucticus_chrysogaster
Pyrrhura_melanura
Nothoprocta_cinerascens
Boissonneaua_flavescens
Incaspiza_personata
Bolborhynchus_ferrugineifrons
Psophia_ochroptera
Muscigralla_brevicauda
Eupherusa_nigriventris
Orchesticus_abeillei
Metriopelia_ceciliae
Phegornis_mitchellii
Bangsia_edwardsi
Carduelis_uropygialis
Cotinga_ridgwayi
Turdus_reevei
Dendrocolaptes_certhia
Rhegmatorhina_cristata
Galbalcyrhynchus_leucotis
Hemispingus_frontalis
Glaucidium_jardinii
Odontophorus_balliviani
Thamnophilus_unicolor
Leptotrygon_veraguensis
Hemitriccus_granadensis
Thamnophilus_murinus
Eriocnemis_mosquera
Myrmeciza_castanea
Progne_sinaloae
Geositta_saxicolina
Vanellus_resplendens
Carduelis_barbata
Neomorphus_radiolosus
Lipaugus_vociferans
Pyriglena_leucoptera
Lophotriccus_vitiosus
Melanopareia_elegans
Xolmis_coronatus
Synallaxis_spixi
Crotophaga_ani
Sclerurus_caudacutus
Macropsalis_forcipata
Myiopsitta_monachus
Neopipo_cinnamomea
Myrmeciza_melanoceps
Herpsilochmus_gentryi
Siptornopsis_hypochondriaca
Machaeropterus_deliciosus
Phylloscartes_flavovirens
Pulsatrix_koeniswaldiana
Platyrinchus_coronatus
Hylophylax_naevius
Coeligena_osculans
Chaetura_pelagica
Vireo_flavifrons
Chalcostigma_olivaceum
Contopus_nigrescens
Coeligena_violifer
Amblyramphus_holosericeus
Pseudoleistes_guirahuro
Tolmomyias_poliocephalus
Drymophila_ferruginea
Turdus_haplochrous
Phaethornis_syrmatophorus
Bangsia_rothschildi
Momotus_aequatorialis
Pteroglossus_bailloni
Galbula_dea
Xiphocolaptes_albicollis
Leptasthenura_andicola
Cypseloides_cherriei
Tinamus_major
Hylophilus_ochraceiceps
Cranioleuca_pallida
Dendrocincla_merula
Melanodera_xanthogramma
Asthenes_fuliginosa
Theristicus_caerulescens
Dubusia_taeniata
Basileuterus_luteoviridis
Pyrrhura_pacifica
Myadestes_melanops
Rhinocrypta_lanceolata
Phacellodomus_striaticollis
Hellmayrea_gularis
Rhegmatorhina_berlepschi
Atlapetes_pallidinucha
Troglodytes_ochraceus
Thaumastura_cora
Hemithraupis_ruficapilla
Icterus_cayanensis
Piaya_melanogaster
Phrygilus_atriceps
Calocitta_colliei
Diuca_speculifera
Zimmerius_bolivianus
Zimmerius_albigularis
Arremon_castaneiceps
Oryzoborus_nuttingi
Piranga_olivacea
Chloroceryle_inda
Xipholena_lamellipennis
Arremon_semitorquatus
Peucaea_ruficauda
Haplophaedia_lugens
Stephanoxis_lalandi
Myiornis_auricularis
Aratinga_solstitialis
Synallaxis_rutilans
Cacicus_chrysopterus
Hemitriccus_nidipendulus
Hylocryptus_rectirostris
Ochthoeca_fumicolor
Laterallus_xenopterus
Upucerthia_jelskii
Pyrrhura_leucotis
Formicarius_rufipectus
Phaethornis_idaliae
Trogon_mesurus
Nothocrax_urumutum
Psarocolius_viridis
Cranioleuca_semicinerea
Tangara_seledon
Eriocnemis_derbyi
Idiopsar_brachyurus
Leuconotopicus_arizonae
Conothraupis_speculigera
Parula_americana
Celeus_obrieni
Tolmomyias_assimilis
Neoctantes_niger
Poospiza_boliviana
Thraupis_cyanoptera
Burhinus_superciliaris
Cyanerpes_lucidus
Zonotrichia_albicollis
Buteo_ventralis
Phrygilus_patagonicus
Lophornis_chalybeus
Antrostomus_cubanensis
Piculus_callopterus
Tinamus_solitarius
Heliomaster_squamosus
Mecocerculus_hellmayri
Trogon_viridis
Atlapetes_fulviceps
Saltator_cinctus
Psittacara_finschi
Lepidocolaptes_squamatus
Compsothraupis_loricata
Melanerpes_flavifrons
Tangara_cyanocephala
Automolus_ochrolaemus
Scytalopus_latrans
Aulacorhynchus_wagleri
Amazona_vinacea
Myiornis_ecaudatus
Myrmeciza_atrothorax
Hemitriccus_josephinae
Aglaiocercus_coelestis
Pyrrhura_parvifrons
Atlapetes_rufigenis
Basileuterus_fraseri
Tyrannus_forficatus
Basileuterus_nigrocristatus
Thamnophilus_amazonicus
Chlorophanes_spiza
Cinnycerthia_unirufa
Carpornis_cucullata
Diglossa_caerulescens
Lamprospiza_melanoleuca
Nyctibius_griseus
Chamaeza_ruficauda
Oxypogon_guerinii
Lepidothrix_serena
Doliornis_remseni
Myrmeciza_loricata
Ochthoeca_frontalis
Asthenes_modesta
Dendroica_palmarum
Ara_macao
Brotogeris_pyrrhoptera
Attagis_gayi
Xolmis_dominicanus
Thryothorus_eisenmanni
Eubucco_bourcierii
Xenops_minutus
Strix_hylophila
Megaxenops_parnaguae
Buteogallus_urubitinga
Scytalopus_opaca
Thalurania_ridgwayi
Granatellus_venustus
Batara_cinerea
Pyrrhura_egregia
Heliangelus_clarisse
Terenura_sharpei
Oryzoborus_angolensis
Momotus_coeruliceps
Todirostrum_maculatum
Piprites_chloris
Gallinago_andina
Toxostoma_redivivum
Pteroptochos_tarnii
Buteo_regalis
Glaucidium_brasilianum
Pachyramphus_polychopterus
Lepidocolaptes_albolineatus
Aphantochroa_cirrochloris
Hypocnemis_striata
Colaptes_rivolii
Toxostoma_rufum
Tigrisoma_lineatum
Dendrocincla_fuliginosa
Protonotaria_citrea
Galbula_cyanicollis
Nyctiphrynus_mcleodii
Myrmotherula_ignota
Phibalura_flavirostris
Pipreola_whitelyi
Creurgops_dentatus
Carduelis_spinescens
Megaceryle_alcyon
Pilherodius_pileatus
Paroaria_capitata
Amazona_barbadensis
Poecilotriccus_capitalis
Icterus_leucopteryx
Semnornis_frantzii
Hemispingus_parodii
Micrastur_buckleyi
Muscisaxicola_griseus
Saltator_rufiventris
Tangara_vassorii
Psarocolius_atrovirens
Myiarchus_semirufus
Pitangus_sulphuratus
Tangara_mexicana
Geositta_poeciloptera
Scytalopus_femoralis
Veniliornis_nigriceps
Pheucticus_tibialis
Eudromia_elegans
Piranga_erythrocephala
Hemispingus_superciliaris
Masius_chrysopterus
Accipiter_collaris
Cairina_moschata
Hydropsalis_climacocerca
Galbula_tombacea
Conopias_parvus
Ortalis_squamata
Lophonetta_specularioides
Aulacorhynchus_albivitta
Nyctibius_grandis
Euscarthmus_rufomarginatus
Dendroica_cerulea
Asthenes_helleri
Capito_squamatus
Myiodynastes_hemichrysus
Urothraupis_stolzmanni
Aphrastura_spinicauda
Willisornis_vidua
Deltarhynchus_flammulatus
Aulacorhynchus_cyanolaemus
Tyrannus_crassirostris
Myiodynastes_bairdii
Zimmerius_cinereicapilla
Asthenes_anthoides
Tyrannus_niveigularis
Suiriri_islerorum
Dolospingus_fringilloides
Odontophorus_gujanensis
Oreonympha_albolimbata
Tolmomyias_flaviventris
Suiriri_suiriri
Chloephaga_picta
Grallaria_hypoleuca
Leptasthenura_xenothorax
Metriopelia_morenoi
Euphonia_chrysopasta
Amazilia_fimbriata
Crypturellus_variegatus
Nystactes_noanamae
Mareca_sibilatrix
Saltator_similis
Pyrilia_vulturina
Conirostrum_cinereum
Myioborus_albifrons
Myiotheretes_fuscorufus
Heliornis_fulica
Myiodynastes_maculatus
Rhytipterna_simplex
Pipile_cujubi
Cichlocolaptes_leucophrus
Phaethornis_squalidus
Myioborus_ornatus
Dendrortyx_macroura
Myrmeciza_palliata
Frederickena_unduliger
Philydor_lichtensteini
Hemitriccus_zosterops
Phacellodomus_erythrophthalmus
Phylloscartes_difficilis
Xenornis_setifrons
Pseudocolopteryx_dinelliana
Mimus_patagonicus
Spatula_versicolor
Tachycineta_albiventer
Campephilus_robustus
Jacana_jacana
Cyphorhinus_arada
Buthraupis_eximia
Campylopterus_largipennis
Micrastur_ruficollis
Phlegopsis_erythroptera
Cyanerpes_cyaneus
Microxenops_milleri
Melanerpes_erythrocephalus
Leptasthenura_aegithaloides
Knipolegus_lophotes
Gyalophylax_hellmayri
Celeus_elegans
Melospiza_georgiana
Hemitriccus_diops
Poospiza_melanoleuca
Synallaxis_cherriei
Dysithamnus_striaticeps
Thamnophilus_ambiguus
Glaucidium_costaricanum
Upucerthia_validirostris
Doliornis_sclateri
Phylloscartes_beckeri
Chlorothraupis_stolzmanni
Progne_elegans
Pseudoseisura_lophotes
Thamnophilus_sticturus
Megascops_koepckeae
Mimus_longicaudatus
Cephalopterus_glabricollis
Sporophila_frontalis
Knipolegus_striaticeps
Pyrrhura_frontalis
Milvago_chimachima
Pipra_pipra
Anthus_chacoensis
Coryphistera_alaudina
Micrastur_gilvicollis
Willisornis_poecilinotus
Melanotis_caerulescens
Thamnophilus_multistriatus
Psittacara_frontatus
Anthus_spragueii
Anisognathus_igniventris
Stymphalornis_acutirostris
Conopophaga_lineata
Hoploxypterus_cayanus
Pionites_leucogaster
Cnipodectes_subbrunneus
Calidris_himantopus
Doryfera_ludovicae
Eubucco_richardsoni
Scytalopus_unicolor
Coccyzus_melacoryphus
Poecilotriccus_plumbeiceps
Contopus_albogularis
Icterus_jamacaii
Myrmorchilus_strigilatus
Merulaxis_ater
Pionus_tumultuosus
Deconychura_longicauda
Philydor_pyrrhodes
Cephalopterus_penduliger
Buthraupis_montana
Amazilia_humboldtii
Coscoroba_coscoroba
Phrygilus_fruticeti
Rallus_elegans
Syndactyla_dimidiata
Metallura_williami
Nothoprocta_curvirostris
Tachyphonus_luctuosus
Cyanocorax_sanblasianus
Grallaria_griseonucha
Chaetocercus_berlepschi
Orthogonys_chloricterus
Arremon_crassirostris
Coragyps_atratus
Anas_crecca
Ramphocelus_carbo
Camptostoma_obsoletum
Chaetura_brachyura
Ortalis_canicollis
Crypturellus_brevirostris
Thraupis_ornata
Coeligena_albicaudata
Hemispingus_melanotis
Piculus_litae
Phoenicircus_nigricollis
Geranoaetus_polyosoma
Megascops_watsonii
Amazona_kawalli
Epinecrophylla_erythrura
Clytolaema_rubricauda
Schistocichla_schistacea
Picumnus_lafresnayi
Andigena_hypoglauca
Turdus_obsoletus
Dacnis_venusta
Bangsia_arcaei
Veniliornis_dignus
Anhima_cornuta
Sphyrapicus_nuchalis
Pharomachrus_pavoninus
Atlapetes_nationi
Lessonia_rufa
Psarocolius_decumanus
Penelope_pileata
Notharchus_tectus
Orthopsittaca_manilatus
Fulica_leucoptera
Aglaiocercus_kingii
Myiarchus_stolidus
Mellisuga_minima
Myadestes_genibarbis
Zentrygon_costaricensis
Chamaeza_turdina
Podiceps_occipitalis
Empidonax_flaviventris
Dendroica_magnolia
Vermivora_chrysoptera
Brotogeris_chrysoptera
Zenaida_meloda
Pseudastur_polionotus
Sporophila_murallae
Micrathene_whitneyi
Charadrius_falklandicus
Muscisaxicola_maclovianus
Thryothorus_pleurostictus
Hemitriccus_inornatus
Metallura_odomae
Amazona_viridigenalis
Dendroica_virens
Scytalopus_speluncae
Euphonia_pectoralis
Myiarchus_yucatanensis
Micrastur_plumbeus
Panyptila_sanctihieronymi
Haematoderus_militaris
Schiffornis_virescens
Coeligena_prunellei
Turdus_maranonicus
Picumnus_subtilis
Diglossa_brunneiventris
Tringa_flavipes
Larus_smithsonianus
Morphnus_guianensis
Mimus_triurus
Antilophia_galeata
Phylloscartes_sylviolus
Thamnophilus_insignis
Chamaeza_mollissima
Scytalopus_urubambae
Herpsilochmus_longirostris
Conopophaga_aurita
Granatellus_pelzelni
Cyanoliseus_patagonus
Oreomanes_fraseri
Ochetorhynchus_ruficaudus
Paroaria_coronata
Amazona_farinosa
Corythopis_delalandi
Veniliornis_maculifrons
Pseudoseisura_unirufa
Arremon_abeillei
Myiophobus_inornatus
Mitrospingus_cassinii
Falco_columbarius
Capito_dayi
Sturnella_loyca
Larus_serranus
Sternula_superciliaris
Megascops_seductus
Chlorophonia_pyrrhophrys
Charadrius_collaris
Knipolegus_poecilurus
Streptoprocne_semicollaris
Hemitriccus_cinnamomeipectus
